% Model,yuinrods.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 13 2026, 13:14"
% Table,Table 6 - Global Evaluation 2 (freq*a/c_const)
% U,lambda (THz),freq*a/c_const (1)
92,1.3298288429915799+8.204467382951508E-16i,1.3307494643426752+8.210147217530911E-16i
92,1.351283218857582+3.408423217364839E-16i,1.3522186927640272+3.4107828196580304E-16i
92,1.422565990809658-5.901904046296303E-16i,1.4235508127522585-5.905989849447415E-16i
92,1.4345430520336364-1.989779229842843E-15i,1.4355361655231864-1.9911567253398113E-15i
92,1.4372652092308373-2.894411978324071E-16i,1.4382602072306008-2.896415738041086E-16i
92,1.4444547494257232-2.6765873643308973E-15i,1.4454547246405942-2.6784403272055266E-15i
92,1.555639193963055+4.836957162168855E-16i,1.5567161405672068+4.840305717933227E-16i
93,1.3475170089550323E-9-1.8949526779737252E-6i,1.3484498755686161E-9-1.8962645264148624E-6i
93,6.315648233837432E-9-1.4953857294809842E-6i,6.32002046612937E-9-1.496420963479659E-6i
93,1.1967854955528524E-8+1.578673415040034E-6i,1.1976140129110776E-8+1.579766307903617E-6i
93,1.7580056049535304E-7-1.0052975571082039E-6i,1.759222646908813E-7-1.0059935101251317E-6i
93,2.2124466045061457E-7+9.129396961288611E-7i,2.2139782494189487E-7+9.135717111290982E-7i
93,4.949759647117577E-7-2.158914997448917E-7i,4.953186294417298E-7-2.1604095832013063E-7i
93,5.095155868050621E-7+1.8986290815589035E-7i,5.09868317105958E-7+1.899943475121282E-7i
93,1.309230750265356E-6-8.417139723341612E-8i,1.3101371118535837E-6-8.422966787918606E-8i
93,1.3627321718342711E-6+7.583329958413126E-8i,1.3636755716859338E-6+7.588579788501343E-8i
93,1.677397208796184E-6+7.684988334906774E-11i,1.6785584467200144E-6+7.690308541624592E-11i
93,1.9130337314421027E-6+1.6937751963783688E-9i,1.9143580971360887E-6+1.6949477725470686E-9i
93,0.1663434618175144-7.868059940687025E-15i,0.16645861899986264-7.87350688524028E-15i
93,0.21823771678584292+1.0383682061513445E-15i,0.21838879961334073+1.0390870535022042E-15i
93,0.5328204724273462,0.533189336364839
93,0.6059625257271705+1.2193075448522648E-16i,0.6063820248545116+1.2201516539007776E-16i
93,0.6117056376483945+5.590484209739998E-16i,0.6121291126493861+5.594354421424436E-16i
93,0.6908456750261793-2.3739728466596195E-16i,0.6913239375349922-2.3756163138629915E-16i
93,0.733810058147197+9.063545315015802E-16i,0.7343180642795193+9.069819876872086E-16i
93,0.8390429231870933,0.839623780515946
93,0.8932469484490714+2.056433443393363E-16i,0.8938653304437746+2.0578570826421822E-16i
93,0.9382901761823494,0.9389397409547401
93,0.9676606740374009+9.696000617097748E-16i,0.9683305715823587+9.7027130186488E-16i
93,0.972392323243476-7.824798194501933E-16i,0.9730654964410171-7.830215189571513E-16i
93,1.0129901785644264+4.169780049902858E-16i,1.0136914570723723+4.1726667285634566E-16i
93,1.0580456014716808-6.545793799073781E-16i,1.0587780711998573-6.55032535782516E-16i
93,1.135233618374763-2.398042439386188E-16i,1.1360195242551063-2.3997025696218696E-16i
93,1.158298233083546+1.3459131358904592E-16i,1.1591001062643937+1.3468448921658251E-16i
93,1.163886051576353+2.4089839816658754E-16i,1.1646917931234477+2.4106516865736576E-16i
93,1.2166017745989597-7.461855361107303E-16i,1.2174440104817044-7.467021096081712E-16i
93,1.2396486495850347+2.963546883830404E-16i,1.2405068404873294+2.9655985046465757E-16i
93,1.2975904889196472-2.110945018194199E-15i,1.2984887921226296-2.112406395020984E-15i
93,1.308660073988928+4.0672425032052627E-16i,1.3095660405061902+4.070058196599391E-16i
93,1.3144065318341385+5.168056237544684E-16i,1.315316476541386+5.171634008429274E-16i
93,1.3311852672120932-2.1006662277672035E-16i,1.3321068275961363-2.1021204887354468E-16i
93,1.3466783836768792-3.006518119743977E-16i,1.347610669722264-3.0085994889277463E-16i
93,1.418633422402728-2.3178914504727365E-16i,1.4196155218848714-2.319496093333411E-16i
93,1.4332285125325086+5.850100063680381E-16i,1.4342207159852984+5.854150003680593E-16i
93,1.4360838513739516+5.352431214915327E-16i,1.4370780315366887+5.356136625940729E-16i
93,1.4405372135653256+1.9355187369990703E-15i,1.4415344767265548+1.936858668738495E-15i
93,1.5504538691874974+4.096066860391678E-16i,1.5515272260660045+4.0989025084730563E-16i
94,1.0287154816247369E-9-1.8975937091279382E-6i,1.0294276465334597E-9-1.8989073859168979E-6i
94,9.304962964689717E-9+1.5606628100042705E-6i,9.31140465650712E-9+1.5617432343854397E-6i
94,9.776889806168774E-9-1.482979084283832E-6i,9.783658206140169E-9-1.4840057293407614E-6i
94,1.6753899401861589E-7-1.0086939890099498E-6i,1.6765497885068464E-7-1.0093922933277557E-6i
94,2.2019065502778917E-7+8.69417919302953E-7i,2.2034308984629876E-7+8.700198048040483E-7i
94,5.253278826712178E-7-2.3480170176348423E-7i,5.256915595967572E-7-2.3496425159916884E-7i
94,5.383645190012129E-7+2.2357342819510878E-7i,5.387372210022838E-7+2.237282048587514E-7i
94,1.3055048679309223E-6-7.563752876975272E-8i,1.306408650144483E-6-7.568989154132028E-8i
94,1.3744074332639445E-6+7.306017937002718E-8i,1.3753589157309064E-6+7.311075787973343E-8i
94,1.6776923660427026E-6+9.75956435707706E-10i,1.6788538082996429E-6+9.766320762889629E-10i
94,1.913268114622947E-6+1.7627167277353654E-9i,1.9145926425770328E-6+1.7639370311330832E-9i
94,0.15331419537096772+7.725428519305582E-15i,0.15342033257984866+7.730776722180496E-15i
94,0.20018159906441269-1.1204548820148444E-15i,0.20032018190172016-1.1212305567889014E-15i
94,0.5369773066559597-2.287545705343361E-16i,0.5373490483099075-2.28912934028183E-16i
94,0.6090657570995025-7.014266796731645E-16i,0.609487404549219-7.019122672590694E-16i
94,0.6139077108112381+1.0990023380261464E-15i,0.6143327102757582+1.0997631615130356E-15i
94,0.6844172540960585-1.4463751783297317E-15i,0.6848910663016663-1.4473764830298683E-15i
94,0.7435211017907271+5.044713736566317E-16i,0.7440358307386709+5.048206119214297E-16i
94,0.8367248814557338+3.385146495194557E-16i,0.8373041340376886+3.387489983348304E-16i
94,0.8925189179742453-8.953596378336778E-16i,0.8931367959639384-8.959794824128075E-16i
94,0.9444312056001675-1.0808568119416288E-15i,0.9450850217187592-1.0816050735422057E-15i
94,0.9695494768246368-5.295763847706125E-16i,0.9702206819605549-5.299430028729534E-16i
94,0.9786457458886141+6.582460176906013E-16i,0.9793232482405685+6.587017119262567E-16i
94,1.015430590067621-3.36910017541011E-16i,1.016133558037295-3.371432554927826E-16i
94,1.063416558668157-6.651659631742618E-16i,1.0641527466326293-6.656264479884899E-16i
94,1.126491985407275,1.1272718395810428
94,1.1648353831443745+2.9410400315346048E-15i,1.1656417819000382+2.943076071181155E-15i
94,1.1649755804605662-6.118304376952745E-16i,1.1657820762728122-6.1225399909354065E-16i
94,1.209968470706902,1.2108061144489184
94,1.2314458120834908+1.0295158853751757E-15i,1.2322983242795496+1.0302286043918845E-15i
94,1.2973501353729193-2.9114942446832407E-15i,1.2982482721826036-2.9135098302071765E-15i
94,1.3092021410306094-4.886187308090165E-16i,1.3101084828130758-4.88956994517537E-16i
94,1.313031412487164+2.136432826846754E-16i,1.3139404052190973+2.137911848516303E-16i
94,1.332562059316185-3.0523183671459937E-15i,1.3334845728335682-3.0544314431812626E-15i
94,1.3426556551299267-4.956023367533146E-16i,1.3435851562982881-4.959454351116277E-16i
94,1.4149358907659069,1.4159154305001629
94,1.4320297760437553-9.923612006012682E-16i,1.4330211496285425-9.930481979649416E-16i
94,1.4350043655346651-1.4603641714765009E-15i,1.4359977983849066-1.4613751605550739E-15i
94,1.4370451951460688+2.07958945743079E-15i,1.4380400408332508+2.0810291272545522E-15i
94,1.5437244129550427,1.5447931111279416
95,1.5213102530789239E-9-1.891972932543257E-6i,1.5223634342518288E-9-1.8932827181495576E-6i
95,8.688707840609283E-9-1.607327185331469E-6i,8.694722907881773E-9-1.6084399147874519E-6i
95,1.6624029927010384E-8+1.4333855736946873E-6i,1.6635538503450658E-8+1.4343778858786573E-6i
95,1.4527539019122973E-7-1.0796046162655353E-6i,1.453759622510881E-7-1.0803520109890842E-6i
95,1.9610352559416181E-7+8.604759487096505E-7i,1.962392852399527E-7+8.610716438133181E-7i
95,5.33312051945545E-7-3.0534121146963276E-7i,5.336812561964567E-7-3.0555259479172696E-7i
95,6.733085735651767E-7+2.9815953215213444E-7i,6.737746953912798E-7+2.9836594370109313E-7i
95,1.2642416753841908E-6-6.022313730478434E-8i,1.2651168916839704E-6-6.026482891519339E-8i
95,1.3867670673809021E-6+5.200974717116628E-8i,1.387727106244516E-6+5.204575276990419E-8i
95,1.6761434960085948E-6-5.401918127391665E-10i,1.6773038660051227E-6-5.40565779749369E-10i
95,1.9117981641067212E-6+2.6976162401706187E-9i,1.91312167443524E-6+2.6994837610330597E-9i
95,0.1400490723021243+2.121081174344434E-14i,0.14014602625739597+2.122549568286105E-14i
95,0.18208910063792422-3.644994526609274E-17i,0.18221515829920332-3.6475179038119165E-17i
95,0.5413949099319934-9.28682886384506E-17i,0.541769709829051-9.293258001685679E-17i
95,0.6119999069099467+2.4012547071274746E-16i,0.6124235856293089+2.402917061169839E-16i
95,0.6160101306526296+8.499525258544169E-16i,0.6164365855921193+8.505409357440374E-16i
95,0.6779068831456552+1.226787710912544E-15i,0.6783761883152395+1.2276369983722645E-15i
95,0.7532653480932163+4.559605878607623E-16i,0.7537868228425042+4.562762428073781E-16i
95,0.8345223131529921+3.2555703787446044E-16i,0.8351000409286401+3.257824163219547E-16i
95,0.8918769966179001,0.8924944302146854
95,0.950016606112428-4.441190518450571E-16i,0.9506742889233336-4.444265090668729E-16i
95,0.9663711235566979-4.671538117902996E-16i,0.9670401283644344-4.674772156445973E-16i
95,0.9894977780430859+1.5536274004570639E-15i,0.9901827931005716+1.5547029543255526E-15i
95,1.018531073270666,1.0192361876601972
95,1.0689367877224911+1.2163554530955065E-15i,1.0696767972620156+1.2171975184534228E-15i
95,1.118053678035545,1.1188276904906775
95,1.16418122059779+4.704235464519278E-16i,1.1649871664861462+4.707492138964294E-16i
95,1.1707375493695127-6.117669699148923E-16i,1.17154803410983-6.121904873753284E-16i
95,1.2026641147090098-6.065391927579421E-16i,1.2034967017505922-6.069590911035615E-16i
95,1.223032115855468,1.2238788033708319
95,1.298361967518699-8.186535429988224E-16i,1.2992608048052017-8.192202850534909E-16i
95,1.3116914697524074+6.803392446343821E-16i,1.3125995348612878+6.808102336927856E-16i
95,1.3120315491440888+4.787767324008778E-16i,1.3129398496850333+4.791081826356796E-16i
95,1.3339363620461844+1.1614537317529932E-15i,1.3348598269735499+1.1622577894401132E-15i
95,1.3391569366412346+3.517290325288385E-15i,1.3400840156971874+3.519725294712102E-15i
95,1.4114853542502717,1.4124625052278048
95,1.4309380181399494+1.7225834006986563E-16i,1.4319286359164671+1.723775920372209E-16i
95,1.434018103571645-3.1897801558336956E-16i,1.4350108536469368-3.1919883946850615E-16i
95,1.4340252405093745+1.0594682987856358E-15i,1.4350179955254654+1.060201753426668E-15i
95,1.5355234030462797,1.536586423778159
96,2.876027941458413E-9-1.8928975446972838E-6i,2.8780189741715377E-9-1.894207970399259E-6i
96,1.440044566666029E-8-1.6124860086045957E-6i,1.4410414887749068E-8-1.6136023094396147E-6i
96,5.018744035461506E-8+1.3097302293661709E-6i,5.022218439659519E-8+1.3106369367365847E-6i
96,7.873799488815852E-8+7.526015892976236E-7i,7.879250406775594E-8+7.531226045362591E-7i
96,8.971972466113908E-8-1.2287746549393993E-6i,8.978183633406055E-8-1.2296253179318464E-6i
96,6.331534501384965E-7-2.6295962768502253E-7i,6.335917731511075E-7-2.631416708471924E-7i
96,8.451054233715561E-7+3.022013749678998E-7i,8.456904776819529E-7+3.024105846264149E-7i
96,1.1133513065622583E-6-9.571671612492121E-8i,1.1141220636333604E-6-9.578297942864314E-8i
96,1.470756061687467E-6+8.469514474805544E-9i,1.471774244921932E-6+8.475377797668488E-9i
96,1.6644987458975886E-6-4.836829439350194E-9i,1.665651054401364E-6-4.840177906693898E-9i
96,1.9129926427382434E-6+4.955801829818637E-10i,1.9143169799871118E-6+4.959232660034399E-10i
96,0.1265782349944349-3.960015792955448E-15i,0.12666586328309323-3.96275725484273E-15i
96,0.16396468948787055-6.232665318991847E-16i,0.16407819988040245-6.236980103407251E-16i
96,0.5460310064649417-7.171364556026279E-17i,0.5464090158648438-7.176329188401009E-17i
96,0.6147395524281982-1.496479336763162E-16i,0.6151651277646866-1.4975153278504043E-16i
96,0.6179916015702475+7.023934420509768E-16i,0.6184194282535094+7.028796989125491E-16i
96,0.6713675392439226+1.357495211201048E-16i,0.6718323173199265+1.3584349855803057E-16i
96,0.762972327843421+3.1861601350915496E-16i,0.7635005225949557+3.188365867854704E-16i
96,0.8324616757698868-3.165874132822706E-16i,0.833037976995959-3.1680658218787204E-16i
96,0.891317529391137,0.8919345756768206
96,0.9549248221937171,0.9555859028919105
96,0.9628390389768708-6.818939300407538E-16i,0.9635055985733345-6.823659953854681E-16i
96,1.000198083261932-5.508632978743704E-16i,1.0008905059865767-5.512446526000034E-16i
96,1.0223504859762862-2.3327190824336907E-16i,1.0230582444902128-2.3343339902503725E-16i
96,1.0746079453409338-1.592209736020678E-16i,1.0753518809411815-1.5933119998842775E-16i
96,1.11006064544924,1.1108291244430575
96,1.1620456067641247,1.1628500741977885
96,1.1754202720123097+3.9636512572706086E-16i,1.1762339985340555+3.9663952359374643E-16i
96,1.1949545944013658-8.004151027424664E-16i,1.195781844253099-8.009692185876802E-16i
96,1.2144924744158612-3.1188027241059006E-16i,1.2153332500604745-3.1209618263037497E-16i
96,1.300457792024088+4.1348829684028204E-16i,1.3013580802197047+4.1377454883166075E-16i
96,1.3113355763320793+4.419863837295173E-16i,1.3122433950610717+4.4229236453591895E-16i
96,1.316020779432183+4.995309051818564E-16i,1.3169318416597888+4.998767232314994E-16i
96,1.3352811408841652-1.8781723252200687E-16i,1.3362055367825483-1.8794725568647246E-16i
96,1.3361278076160221+2.7321264614546373E-16i,1.337052789649587+2.734017873246135E-16i
96,1.408294962756809,1.4092699050722708
96,1.4299430916439213,1.4309330206471584
96,1.431497947593504-4.26736880887682E-16i,1.4324889530011162-4.270323046829437E-16i
96,1.4331450557719096-1.0674840347811891E-15i,1.4341372014487865-1.06822303860078E-15i
96,1.5260394003383306+4.706052224526564E-16i,1.5270958554317573+4.709310156688361E-16i
97,3.898655112384508E-9-1.8925563515785735E-6i,3.901354095156565E-9-1.8938665410774678E-6i
97,1.528637587926969E-8-1.6215377170870887E-6i,1.529695841708235E-8-1.6226602842894954E-6i
97,3.067906162612207E-8+6.411321297176704E-7i,3.0700300298537265E-8+6.41575976255217E-7i
97,1.2516486118095043E-7+1.2939882935717021E-6i,1.252515110112781E-7+1.2948841030267365E-6i
97,1.5009888932181648E-7-1.2988651005034685E-6i,1.5020280062063782E-7-1.299764286101689E-6i
97,6.059426249622507E-7-1.6277601401026096E-7i,6.063621103125789E-7-1.6288870149988324E-7i
97,9.511942880739048E-7+2.885371189305455E-7i,9.518527861770674E-7+2.88736869021447E-7i
97,1.033755458484162E-6-2.1052386579517812E-7i,1.0344711124962612E-6-2.1066960843475732E-7i
97,1.5120318037186566E-6-1.184465881708059E-8i,1.5130785615547304E-6-1.1852858703750902E-8i
97,1.6536839550021132E-6-1.1148649796274532E-9i,1.6548287765819443E-6-1.115636784592613E-9i
97,1.914026749743705E-6-6.808089533344679E-10i,1.9153518028899557E-6-6.81280267565438E-10i
97,0.1129292047305711+1.5848812211309765E-16i,0.11300738399219945+1.5859784115692896E-16i
97,0.14581244399642343-1.4407117443069376E-15i,0.14591338785089458-1.4417091282932851E-15i
97,0.5508391363904956,0.5512204743894814
97,0.6172607384641371+1.0086537481928603E-16i,0.6176880591813991+1.0093520246525283E-16i
97,0.619831366588016+9.604193113307092E-16i,0.6202604669140969+9.61084195784581E-16i
97,0.6648522833692528+1.3887903705834476E-16i,0.6653125510274706+1.389751810150722E-16i
97,0.7725554210676033,0.7730902500565274
97,0.830564272155484-2.873675552232403E-16i,0.8311392598363672-2.8756649564203545E-16i
97,0.8908361854431764,0.891452898501379
97,0.9589538756691441-7.020152418764148E-16i,0.9596177456230176-7.025012369154544E-16i
97,0.9590874324814818,0.9597513948948125
97,1.0107260524134927-1.228538119828177E-16i,1.0114257634995203-1.2293886190707744E-16i
97,1.0268915196459183,1.0276024218520383
97,1.080429082397654+3.047325427494475E-16i,1.0811770478872291+3.049435046989549E-16i
97,1.102642870952008-2.064344318482886E-16i,1.1034062147273977-2.065773434316569E-16i
97,1.1586399697610794-1.3507381078575553E-16i,1.1594420795213058-1.3516732043915078E-16i
97,1.1782917232976213+3.6890922879497218E-16i,1.1791074376837272+3.691646193397288E-16i
97,1.187741876362474-5.546594522823963E-16i,1.188564132953412-5.550434350310403E-16i
97,1.2059064450179922+2.6403636719700105E-16i,1.2067412766781398+2.6421915577042403E-16i
97,1.3033803401221957,1.3042826515557597
97,1.3108805606652623+1.553236109706402E-16i,1.3117880643934634+1.5543113926899406E-16i
97,1.322015898818954-8.480200955713316E-16i,1.3229311113813484-8.486071676673049E-16i
97,1.3335205016966696-4.128881191383735E-16i,1.334443678729906-4.1317395563537504E-16i
97,1.3365636742120066+1.666701763807414E-16i,1.3374889579897369+1.6678555974287523E-16i
97,1.4053789907843721-3.4878514363881107E-16i,1.4063519144144432-3.490266025693125E-16i
97,1.4290320207721354-7.798757845124851E-16i,1.4300213190541327-7.804156812835682E-16i
97,1.4295259546526096-3.0286393624500793E-16i,1.4305155948779167-3.0307360458515063E-16i
97,1.4323624125025125+3.2839585704156E-16i,1.4333540163667282+3.2862320076266897E-16i
97,1.515526472888235,1.5165756500334322
98,5.776266601892398E-9-1.8922915897374042E-6i,5.780265428050626E-9-1.8936015959454899E-6i
98,9.16334026874527E-9+6.116228711934403E-7i,9.169683917210423E-9+6.120462888964074E-7i
98,1.4261027388490953E-8-1.63475415529993E-6i,1.427090009231415E-8-1.6358858720521212E-6i
98,1.6567133378532164E-7+1.3348683256571223E-6i,1.6578602566311556E-7+1.3357924357694703E-6i
98,1.9235145166473562E-7-1.3247429577597556E-6i,1.9248461380379582E-7-1.3256600582257699E-6i
98,5.468457617803643E-7-1.2414125123891934E-7i,5.472243352236342E-7-1.242271924388298E-7i
98,1.0094001383369168E-6+3.197518405207981E-7i,1.0100989315117294E-6+3.1997320011379145E-7i
98,1.0253066941193924E-6-3.172207939230194E-7i,1.0260164991736306E-6-3.174404013089143E-7i
98,1.5419347707892646E-6-2.0333690636984333E-8i,1.543002230018673E-6-2.0347767358094444E-8i
98,1.6476530207228157E-6+1.1880466783250372E-9i,1.6487936671737241E-6+1.188869145925983E-9i
98,1.913964559357252E-6-3.119670799043994E-9i,1.915289569449994E-6-3.1218305021976174E-9i
98,0.0991271926855693+1.3514786971620152E-15i,0.0991958170130844+1.3524143063952747E-15i
98,0.12763612435115873-2.6013836316337895E-17i,0.12772448500137923-2.6031845320476233E-17i
98,0.5557649600228503,0.5561497080985774
98,0.6195412421978556,0.6199701416750005
