% Model,SiGratingSlab80.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 17 2026, 16:22"
% Table,"Table 6 - Global Evaluation 2 (freq, real(freq)/(2*abs(imag(freq))))"
% U (rad),lambda (THz),Frequency (1/s),Q (1)
0.11431906600562859,1.4823069597045964+0.07330347492999369i,1.4823069597045964E12+7.330347492999368E10i,10.110755057111753
0.11431906600562859,1.6028363486530364+0.017657333515915016i,1.6028363486530364E12+1.7657333515915016E10i,45.38727059803107
0.11431906600562859,1.7031205352346006+0.013496396824537646i,1.7031205352346006E12+1.3496396824537645E10i,63.09537861757949
0.11431906600562859,1.896318836405454+0.08475156838769118i,1.896318836405454E12+8.47515683876912E10i,11.187514712004221
0.11431906600562859,2.024450422196979+0.0010224078283305885i,2.0244504221969792E12+1.0224078283305885E9i,990.0405523608664
0.11431906600562859,2.1782853244007763+0.019789961145747267i,2.1782853244007761E12+1.978996114574727E10i,55.03510866843908
0.11431906600562859,2.2312819922913456+8.247336094787522E-5i,2.2312819922913457E12+8.247336094787522E7i,13527.28909460571
0.11431906600562859,2.263147522237769+3.746336965601241E-4i,2.263147522237769E12+3.746336965601241E8i,3020.4804626731725
0.11431906600562859,2.3611319197524385+1.1542370274820217E-5i,2.3611319197524385E12+1.1542370274820218E7i,102281.06807937312
0.11431906600562859,2.434450196045681+0.08067679952511046i,2.434450196045681E12+8.067679952511046E10i,15.087672108807219
0.11431906600562859,2.5159646555179225+0.0027656535353009957i,2.5159646555179224E12+2.765653535300996E9i,454.85897336813395
0.11431906600562859,2.605920208232768+0.0030102707079506194i,2.605920208232768E12+3.010270707950619E9i,432.83818318234717
0.11431906600562859,2.6740522258937722+0.004436618774638964i,2.6740522258937725E12+4.436618774638964E9i,301.36150543060546
0.11431906600562859,2.710005662339141+0.03225810501214721i,2.710005662339141E12+3.2258105012147213E10i,42.005035034120155
0.11519173063162576,0.5989344914878348+0.05525747373358232i,5.989344914878348E11+5.525747373358232E10i,5.419488541726771
0.11519173063162576,0.9879952396854569+0.084433450690305i,9.879952396854569E11+8.443345069030501E10i,5.8507335162064065
0.11519173063162576,1.1675265831051511+0.001983590277207361i,1.1675265831051511E12+1.983590277207361E9i,294.29630617792645
0.11519173063162576,1.2651163189265866+0.39560672099389066i,1.2651163189265867E12+3.956067209938907E11i,1.5989570598651732
0.11519173063162576,1.2760196832124715+0.48110398676535077i,1.2760196832124714E12+4.8110398676535077E11i,1.326137091267574
0.11519173063162576,1.2959591977306653+0.0028323750980527355i,1.2959591977306653E12+2.8323750980527353E9i,228.77605417122194
0.11519173063162576,1.482224361921727+0.07319192247114628i,1.482224361921727E12+7.319192247114629E10i,10.125600693888382
0.11519173063162576,1.6025693895210344+0.017825709155686164i,1.6025693895210344E12+1.7825709155686165E10i,44.951069702880126
0.11519173063162576,1.7034706451867312+0.013425963446650892i,1.7034706451867312E12+1.3425963446650892E10i,63.43941915064807
0.11519173063162576,1.8962804784507599+0.08473475813127526i,1.89628047845076E12+8.473475813127527E10i,11.189507825778819
0.11519173063162576,2.0243360049639127+0.001038667013032478i,2.0243360049639126E12+1.0386670130324779E9i,974.4874823037314
0.11519173063162576,2.1781989516430387+0.01982182036008318i,2.1781989516430388E12+1.982182036008318E10i,54.94447311280896
0.11519173063162576,2.230820362194392+8.43420547364341E-5i,2.230820362194392E12+8.43420547364341E7i,13224.840022961414
0.11519173063162576,2.2632284925462463+3.8118679431229166E-4i,2.263228492546246E12+3.811867943122917E8i,2968.6606754431136
0.11519173063162576,2.3616195208472197+1.1548046410984509E-5i,2.3616195208472197E12+1.1548046410984509E7i,102251.90637443429
0.11519173063162576,2.434441557309574+0.08062033916314783i,2.434441557309574E12+8.062033916314783E10i,15.098184791700653
0.11519173063162576,2.51562067023367+0.0027938199349668456i,2.51562067023367E12+2.7938199349668455E9i,450.21166875300486
0.11519173063162576,2.605977045646114+0.00300508323067289i,2.6059770456461143E12+3.00508323067289E9i,433.59482011128705
0.11519173063162576,2.6743186130561303+0.004497578727432541i,2.6743186130561304E12+4.497578727432541E9i,297.3064814568321
0.11519173063162576,2.7100451208675262+0.03221926692895231i,2.7100451208675264E12+3.2219266928952305E10i,42.05628152315709
0.11606439525762292,0.5991077897651357+0.05517114818152128i,5.991077897651357E11+5.517114818152128E10i,5.42953889407904
0.11606439525762292,0.9880712654124507+0.08434109295301724i,9.880712654124507E11+8.434109295301724E10i,5.857591067517125
0.11606439525762292,1.167044559752871+0.001978980243068999i,1.1670445597528708E12+1.978980243068999E9i,294.86008358098115
0.11606439525762292,1.2653772242307855+0.3955383551408048i,1.2653772242307854E12+3.955383551408048E11i,1.599563238033304
0.11606439525762292,1.2762980267615478+0.4810298510965429i,1.2762980267615479E12+4.810298510965429E11i,1.3266307941722668
0.11606439525762292,1.2964401017187575+0.002841713214386844i,1.2964401017187576E12+2.8417132143868437E9i,228.10889134681565
0.11606439525762292,1.4821408574239907+0.07307941130777204i,1.4821408574239907E12+7.307941130777205E10i,10.140618478588948
0.11606439525762292,1.6023026519955714+0.01799427910980146i,1.6023026519955715E12+1.799427910980146E10i,44.52255748113853
0.11606439525762292,1.703821406931233+0.013356159653929563i,1.703821406931233E12+1.3356159653929564E10i,63.78410602593933
0.11606439525762292,1.896241802342233+0.08471780594282916i,1.896241802342233E12+8.471780594282916E10i,11.19151860248771
0.11606439525762292,2.024220942665128+0.0010550676849089616i,2.024220942665128E12+1.0550676849089615E9i,959.284874145203
0.11606439525762292,2.17811180275936+0.01985381364949556i,2.1781118027593596E12+1.985381364949556E10i,54.85373846083975
0.11606439525762292,2.2303581361237885+8.627728147826351E-5i,2.2303581361237886E12+8.627728147826351E7i,12925.52394969526
0.11606439525762292,2.2633108846795698+3.877928491928506E-4i,2.26331088467957E12+3.8779284919285065E8i,2918.195744700308
0.11606439525762292,2.362107084241259+1.1553496361893486E-5i,2.362107084241259E12+1.1553496361893486E7i,102224.77292813794
0.11606439525762292,2.4344328915791884+0.08056341118806028i,2.4344328915791885E12+8.056341118806027E10i,15.108799737243364
0.11606439525762292,2.5152759495720542+0.0028221064635403185i,2.515275949572054E12+2.8221064635403185E9i,445.63803351639916
0.11606439525762292,2.606032819985321+0.003000299191242489i,2.606032819985321E12+3.000299191242489E9i,434.2954908617141
0.11606439525762292,2.674586863519747+0.004558938739940698i,2.674586863519747E12+4.558938739940699E9i,293.3343718887674
0.11606439525762292,2.7100845967781124+0.032179899459484844i,2.7100845967781123E12+3.2179899459484848E10i,42.10834468563465
0.11693705988362008,0.5992823112540712+0.05508431520062554i,5.992823112540712E11+5.508431520062554E10i,5.439681959114794
0.11693705988362008,0.9881478875853162+0.08424813324954619i,9.881478875853163E11+8.424813324954619E10i,5.8645090963522275
0.11693705988362008,1.166562577244253+0.001974391548512181i,1.166562577244253E12+1.974391548512181E9i,295.42331107609476
0.11693705988362008,1.265640062146543+0.39546944167097i,1.265640062146543E12+3.9546944167097E11i,1.6001742850204261
0.11693705988362008,1.2765783660634304+0.48095520294498545i,1.2765783660634304E12+4.809552029449855E11i,1.327128138178654
0.11693705988362008,1.2969209612008317+0.002851086257360837i,1.2969209612008318E12+2.851086257360837E9i,227.44330478470891
0.11693705988362008,1.4820564386253252+0.07296594018166914i,1.4820564386253252E12+7.296594018166914E10i,10.155809922652477
0.11693705988362008,1.6020361568587498+0.018163050817528545i,1.6020361568587498E12+1.8163050817528545E10i,44.101516120647496
0.11693705988362008,1.7041728063814068+0.013286978379623898i,1.7041728063814067E12+1.3286978379623898E10i,64.1294340101743
0.11693705988362008,1.8962028074913437+0.08470071152514648i,1.8962028074913438E12+8.470071152514648E10i,11.193547098647377
0.11693705988362008,2.0241052397278416+0.0010716102348458977i,2.0241052397278418E12+1.0716102348458978E9i,944.4223160200205
0.11693705988362008,2.1780238764724498+0.019885938184326046i,2.17802387647245E12+1.9885938184326046E10i,54.762914786418094
0.11693705988362008,2.229895348732959+8.828022700886589E-5i,2.229895348732959E12+8.82802270088659E7i,12629.642131012039
0.11693705988362008,2.2633946633586044+3.944523927281903E-4i,2.2633946633586045E12+3.944523927281903E8i,2869.0340140974463
0.11693705988362008,2.362594609196848+1.155871958618519E-5i,2.362594609196848E12+1.155871958618519E7i,102199.6680333255
0.11693705988362008,2.434424199925634+0.08050601439908345i,2.4344241999256343E12+8.050601439908345E10i,15.119517579504905
0.11693705988362008,2.5149305055196884+0.0028505161832899036i,2.5149305055196885E12+2.8505161832899036E9i,441.1359809606656
0.11693705988362008,2.606087532146475+0.0029959190186390344i,2.606087532146475E12+2.9959190186390343E9i,434.93958213369046
0.11693705988362008,2.67485697307022+0.0046207044920508955i,2.67485697307022E12+4.620704492050896E9i,289.44254903898724
0.11693705988362008,2.710124079902898+0.03213999485321036i,2.710124079902898E12+3.2139994853210365E10i,42.161240104122044
0.11780972450961724,0.5994580540155118+0.05499697778261299i,5.994580540155118E11+5.499697778261299E10i,5.449918142638625
0.11780972450961724,0.9882251065722468+0.08415457362735475i,9.882251065722468E11+8.415457362735475E10i,5.871487810919291
0.11780972450961724,1.1660806364895449+0.001969823725330381i,1.166080636489545E12+1.9698237253303812E9i,295.9860370993269
0.11780972450961724,1.2659048320104267+0.39539998010608374i,1.2659048320104268E12+3.9539998010608374E11i,1.6007902070085982
0.11780972450961724,1.2768606988114386+0.4808800432460036i,1.2768606988114387E12+4.808800432460036E11i,1.3276291215918017
0.11780972450961724,1.2974017753979135+0.002860495277267926i,1.2974017753979136E12+2.8604952772679257E9i,226.77921996729688
0.11780972450961724,1.4819710978420926+0.07285150789070165i,1.4819710978420925E12+7.285150789070164E10i,10.171176553170858
0.11780972450961724,1.6017699246102823+0.018332031605222305i,1.6017699246102825E12+1.8332031605222305E10i,43.68773628324918
0.11780972450961724,1.7045248298222444+0.01321841259971185i,1.7045248298222444E12+1.3218412599711851E10i,64.47539812229047
0.11780972450961724,1.8961634933056166+0.08468347457974655i,1.8961634933056167E12+8.468347457974655E10i,11.195593371171826
0.11780972450961724,2.023988900590953+0.0010882950558519136i,2.0239889005909531E12+1.0882950558519137E9i,929.8897802152476
0.11780972450961724,2.1779351715435857+0.019918191092805862i,2.1779351715435857E12+1.9918191092805862E10i,54.672012167064246
0.11780972450961724,2.2294320326590555+9.0352142403984E-5i,2.2294320326590557E12+9.0352142403984E7i,12337.460813550952
0.11780972450961724,2.263479795280202+4.0116592834993814E-4i,2.263479795280202E12+4.0116592834993815E8i,2821.1266652059276
0.11780972450961724,2.3630820949773086+1.156371566951823E-5i,2.3630820949773086E12+1.156371566951823E7i,102176.5910937414
0.11780972450961724,2.43441548343811+0.08044814757326138i,2.43441548343811E12+8.044814757326138E10i,15.130338962877738
0.11780972450961724,2.514584349825298+0.0028790521819665495i,2.5145843498252983E12+2.8790521819665494E9i,436.7035036002196
0.11780972450961724,2.6061411833034627+0.0029919430357030607i,2.606141183303463E12+2.9919430357030606E9i,435.52653780573394
0.11780972450961724,2.6751289377447565+0.004682881951641894i,2.6751289377447563E12+4.682881951641893E9i,285.6284832043239
0.11780972450961724,2.7101635597637808+0.03209954517340982i,2.710163559763781E12+3.2099545173409824E10i,42.21498381243091
0.11868238913561442,0.5996350160949625+0.05490913893250987i,5.996350160949625E11+5.490913893250987E10i,5.460247854478179
0.11868238913561442,0.9883029227391977+0.08406041614559215i,9.883029227391978E11+8.406041614559215E10i,5.878527421440925
0.11868238913561442,1.1655987383881594+0.0019652763190828276i,1.1655987383881594E12+1.9652763190828278E9i,296.5483090266236
0.11868238913561442,1.266171533159059+0.39532996997295483i,1.266171533159059E12+3.9532996997295483E11i,1.6014110102070935
0.11868238913561442,1.2771450226842347+0.4808043729375227i,1.2771450226842346E12+4.808043729375227E11i,1.3281337427126427
0.11868238913561442,1.2978825435440622+0.0028699413202009326i,1.2978825435440623E12+2.8699413202009325E9i,226.11656454585523
0.11868238913561442,1.4818848272928107+0.07273611329117671i,1.4818848272928108E12+7.273611329117671E10i,10.186719912848103
0.11868238913561442,1.6015039754789906+0.01850122867995487i,1.6015039754789907E12+1.8501228679954872E10i,43.2810167146936
0.11868238913561442,1.704877463899153+0.013150455336624844i,1.704877463899153E12+1.3150455336624846E10i,64.82199362142853
0.11868238913561442,1.8961238591886578+0.08466609480691364i,1.8961238591886577E12+8.466609480691365E10i,11.197657477369704
0.11868238913561442,2.0238719297047325+0.0011051225430291727i,2.0238719297047324E12+1.1051225430291727E9i,915.6776062848385
0.11868238913561442,2.1778456867737397+0.019950569460319083i,2.1778456867737397E12+1.9950569460319084E10i,54.58104068421182
0.11868238913561442,2.228968218662501+9.249434302055896E-5i,2.228968218662501E12+9.249434302055897E7i,12049.213745791254
0.11868238913561442,2.2635662489769297+4.079339331751123E-4i,2.2635662489769297E12+4.079339331751123E8i,2774.4275051583622
0.11868238913561442,2.3635695408468145+1.1568484323703086E-5i,2.3635695408468145E12+1.1568484323703086E7i,102155.5406356912
0.11868238913561442,2.4344067432242937+0.08038980946509178i,2.434406743224294E12+8.038980946509178E10i,15.141264542251484
0.11868238913561442,2.5142374940040164+0.0029077175724666437i,2.5142374940040166E12+2.907717572466644E9i,432.3386696513248
0.11868238913561442,2.6061937748979873+0.002988371460964738i,2.6061937748979873E12+2.988371460964738E9i,436.0558600129028
0.11868238913561442,2.675402753850687+0.004745477378919194i,2.675402753850687E12+4.745477378919194E9i,281.8897383997248
0.11868238913561442,2.7102030255593754+0.03205854229161275i,2.7102030255593755E12+3.205854229161275E10i,42.269592311881674
0.11955505376161159,0.5998131955226876+0.05482080166847024i,5.998131955226876E11+5.482080166847024E10i,5.470671508509383
0.11955505376161159,0.9883813364498651+0.08396566287514003i,9.883813364498651E11+8.396566287514003E10i,5.885628140157864
0.11955505376161159,1.1651168838290793+0.0019607488887124344i,1.1651168838290793E12+1.9607488887124345E9i,297.110173193615
0.11955505376161159,1.2664401649292+0.3952594108037455i,1.2664401649292002E12+3.952594108037455E11i,1.6020367008516516
0.11955505376161159,1.2774313353458473+0.4807281929598472i,1.2774313353458474E12+4.807281929598472E11i,1.3286419998385082
0.11955505376161159,1.298363264885924+0.002879425428603387i,1.298363264885924E12+2.879425428603387E9i,225.45526826087516
0.11955505376161159,1.4817976190980098+0.07261975530040042i,1.4817976190980098E12+7.261975530040042E10i,10.20244155993348
0.11955505376161159,1.601238329433893+0.018670649123349387i,1.601238329433893E12+1.867064912334939E10i,42.88116387532009
0.11955505376161159,1.7052306956069434+0.01308309966265039i,1.7052306956069434E12+1.308309966265039E10i,65.16921599531314
0.11955505376161159,1.8960839045401543+0.08464857190571567i,1.8960839045401543E12+8.464857190571568E10i,11.199739474943971
0.11955505376161159,2.023754331530517+0.001122093093540142i,2.0237543315305173E12+1.122093093540142E9i,901.7764850266049
0.11955505376161159,2.177755421004738+0.019983070328645314i,2.1777554210047383E12+1.9983070328645313E10i,54.490010423547666
0.11955505376161159,2.2285039357554464+9.470820767062205E-5i,2.2285039357554463E12+9.470820767062205E7i,11765.104580512063
0.11955505376161159,2.2636539946877905+4.147568596605661E-4i,2.2636539946877905E12+4.147568596605661E8i,2728.892774118731
0.11955505376161159,2.3640569460702285+1.157302540265445E-5i,2.3640569460702285E12+1.157302540265445E7i,102136.51417061592
0.11955505376161159,2.4343979804107665+0.08033099880620556i,2.4343979804107666E12+8.033099880620557E10i,15.152294983183438
0.11955505376161159,2.5138899493415847+0.002936515492510154i,2.513889949341585E12+2.9365154925101542E9i,428.0396197046272
0.11955505376161159,2.606245308629796+0.0029852044104948855i,2.606245308629796E12+2.9852044104948854E9i,436.527110081171
